process_name;activity;business object;action;executing resource;IT_relatedness;deterministic_following_activity;deterministic_preceding_activity;following_activities_standardization;preceding_activities_standardization;failure_rate;number_of_resources;ef_relative;median_execution_time;et_relative;stability;task_type
BPI_Challenge_2015;phase procedure aborted;phase procedure;aborted;missing;1.0;False;False;5.0;9.0;1.0;7;0.0011498399242458397;0.0;0.0001809905695284518;354.1029984351586;Low Automatable User Task
BPI_Challenge_2015;start decision phase permanently suspended decided;decision phase permanently suspended;start decided;missing;0.6540809273719788;True;False;1.0;3.0;1.0;5;0.0003607340938810479;0.0;7.507074833886677e-06;90.0;Low Automatable User Task
BPI_Challenge_2015;start decision phase permanent suspension sent;decision phase permanent suspension;start sent;missing;0.6540809273719788;False;True;2.0;1.0;1.0;6;0.0003607340938810479;0.0;7.507074833886677e-06;90.0;Low Automatable User Task
BPI_Challenge_2015;create cover letter permanent suspension;cover letter permanent suspension;create;missing;0.573469877243042;False;False;6.0;3.0;1.0;5;0.0003607340938810479;0.0;0.0004154892225119623;4026.774736549523;Physical or Cognitive Task task
BPI_Challenge_2015;start date suspension competent authority;start date;suspension;competent authority;0.6540809273719788;True;True;1.0;1.0;1.0;1;0.00011272940433782747;0.07;2.6587556703348646e-09;0.03219607843137255;Physical or Cognitive Task task
BPI_Challenge_2015;create suspension competent authority;suspension;create;competent authority;0.5927740931510925;True;True;1.0;1.0;1.0;1;0.00011272940433782747;0.13;3.5971400245706993e-09;0.007057971014492753;Low Automatable User Task
BPI_Challenge_2015;create continuation letter;continuation letter;create;missing;0.573469877243042;False;False;3.0;3.0;1.0;3;0.00011272940433782747;0.0;0.0;0.0;Physical or Cognitive Task task
BPI_Challenge_2015;phase procedure term resumed;phase procedure term;resumed;missing;1.0;False;False;4.0;3.0;1.0;3;0.00011272940433782747;0.0;0.0;0.0;Low Automatable User Task
BPI_Challenge_2015;create coordination confirmation;coordination confirmation;create;missing;0.573469877243042;True;True;1.0;1.0;1.0;1;2.2545880867565496e-05;0.0;0.0;0.0;Low Automatable User Task
BPI_Challenge_2015;create information request;information request;create;missing;1.0;True;True;1.0;1.0;1.0;1;2.2545880867565496e-05;0.0;0.0;0.0;Low Automatable User Task
BPI_Challenge_2015;further information received;further information;received;missing;1.0;True;True;1.0;1.0;1.0;1;2.2545880867565496e-05;0.0;0.0;0.0;Automated
BPI_Challenge_2015;registration receipt further information;receipt further information;registration;missing;1.0;True;True;1.0;1.0;1.0;1;2.2545880867565496e-05;0.0;0.0;0.0;Low Automatable User Task
BPI_Challenge_2015;send acknowledgement further information;acknowledgement further information;send;missing;1.0;True;True;1.0;1.0;1.0;1;2.2545880867565496e-05;0.0;0.0;0.0;High Automatable User Task
BPI_Challenge_2015;phase further information requested;phase further information;requested;missing;1.0;True;True;1.0;1.0;1.0;1;2.2545880867565496e-05;0.0;0.0;0.0;Low Automatable User Task
BPI_Challenge_2015;phase further information received;phase further information;received;missing;1.0;True;True;1.0;1.0;1.0;1;2.2545880867565496e-05;0.0;0.0;0.0;Automated
BPI_Challenge_2015;set decision phase suspension sent;decision phase suspension;set sent;missing;1.0;False;False;5.0;7.0;1.25;4;0.00022545880867565495;0.0;0.0004195918910411455;4847.422570980515;High Automatable User Task
BPI_Challenge_2015;set decision phase suspension decided;decision phase suspension;set decided;missing;1.0;False;False;7.0;5.0;1.25;4;0.00022545880867565495;0.0;0.0;0.0;Low Automatable User Task
BPI_Challenge_2015;set decision phase suspension cancelled;decision phase suspension;set cancelled;missing;1.0;False;False;0.0;0.0;1.2857142857142858;4;0.00020291292780808947;0.0;0.0018032693889988986;18389.698013710276;Low Automatable User Task
BPI_Challenge_2015;enter enddate suspension art wabo;enddate suspension art wabo;enter;missing;1.0;False;False;0.0;0.0;1.2857142857142858;4;0.00020291292780808947;0.0;1.1078565686108263e-05;61.846473462175545;High Automatable User Task
BPI_Challenge_2015;objection to permanent suspension accepted;objection permanent suspension;accepted;missing;0.6754818558692932;False;False;5.0;4.0;1.0;3;0.00011272940433782747;15840.0;0.0008076373332589831;17573.414972664188;Low Automatable User Task
BPI_Challenge_2015;objection to permanent suspension in system;permanent suspension system;objection;missing;1.0;False;False;2.0;2.0;1.0;3;6.763764260269648e-05;0.0;0.0002503782536882099;16009.106666666667;Low Automatable User Task
BPI_Challenge_2015;resume decision term;decision term;resume;missing;1.0;True;True;1.0;1.0;1.0;2;4.509176173513099e-05;0.0;0.0;0.0;Physical or Cognitive Task task
BPI_Challenge_2015;send procedure resumption;procedure resumption;send;missing;1.0;False;False;2.0;2.0;1.0;2;4.509176173513099e-05;0.0;0.0;0.0;High Automatable User Task
BPI_Challenge_2015;start phase drop permanent suspension;phase drop permanent suspension;start;missing;1.0;False;False;2.0;2.0;1.0;2;4.509176173513099e-05;868.75;9.058015641582014e-06;0.6898076546762602;Low Automatable User Task
BPI_Challenge_2015;enter senddate procedure resumption;senddate procedure resumption;enter;missing;1.0;False;False;2.0;2.0;1.0;2;4.509176173513099e-05;0.36;3.753537416943338e-09;0.36;High Automatable User Task
BPI_Challenge_2015;decision permanent suspension irrevocable;decision permanent suspension;irrevocable;missing;0.5359474420547485;False;False;4.0;6.0;1.0;4;0.0006087387834242688;0.05;0.0003406888852645079;1985.8476274371421;Physical or Cognitive Task task
BPI_Challenge_2015;first or second phase;first or phase;missing;missing;1.0;False;False;6.0;2.0;1.0;4;0.0005636470216891372;0.05;4.900451627676026e-09;0.00135;Low Automatable User Task
BPI_Challenge_2015;start phased application;phased application;start;missing;1.0;False;False;3.0;2.0;1.0;2;0.00022545880867565495;0.0;0.0;0.0;Low Automatable User Task
BPI_Challenge_2015;creating decision suspension wabo;decision suspension wabo;creating;missing;0.5455296635627747;False;False;0.0;0.0;1.0;1;6.763764260269648e-05;0.0;0.0;0.0;Low Automatable User Task
BPI_Challenge_2015;received olo documents;olo documents;received;missing;0.8579996824264526;False;False;11.0;12.0;1.7894736842105263;5;0.0007665599494972271;0.0;0.0004171207079767296;1127.670174192572;Physical or Cognitive Task task
BPI_Challenge_2015;cancel case;case;cancel;missing;0.5331868529319763;False;True;0.0;1.0;1.0;1;2.2545880867565496e-05;511200.0;0.00266501156602977;0.0;Low Automatable User Task
BPI_Challenge_2015;create letter requesting missing data;letter missing data;create requesting;missing;1.0;False;True;7.0;1.0;1.0;4;0.001375298732921497;0.0;0.0007657216330564411;873.7512054001927;Physical or Cognitive Task task
BPI_Challenge_2015;enter publication date draft decision;publication date draft decision;enter;missing;1.0;False;False;4.0;4.0;1.0;5;0.000180367046940524;0.0;0.0;0.0;High Automatable User Task
BPI_Challenge_2015;date for inspection mer;date inspection mer;missing;missing;0.5703593492507935;False;False;3.0;4.0;1.0;3;0.00015782116607295846;0.48;0.005924239749567395;150013.09379193033;Low Automatable User Task
BPI_Challenge_2015;term to perspective;term perspective;missing;missing;1.0;True;True;1.0;1.0;1.0;1;2.2545880867565496e-05;0.0;0.0;0.0;Physical or Cognitive Task task
BPI_Challenge_2015;first phase affected;first phase;affected;missing;0.8582234382629395;True;False;1.0;2.0;1.0;3;0.00011272940433782747;0.0;5.565714002365108e-05;2135.185000229484;Low Automatable User Task
BPI_Challenge_2015;term or weeks;term or weeks;missing;missing;1.0;False;False;0.0;0.0;1.0;3;0.0004734634982188756;0.05;0.0005698898372437158;4290.410600708142;Physical or Cognitive Task task
BPI_Challenge_2015;treat subcase permanent suspension;subcase permanent suspension;treat;missing;0.46066179871559143;False;False;3.0;3.0;1.0;2;9.018352347026198e-05;0.0;0.0;0.0;Physical or Cognitive Task task
BPI_Challenge_2015;subcase permanent suspension completed;subcase permanent suspension;completed;missing;0.46806591749191284;False;False;3.0;3.0;1.0;2;9.018352347026198e-05;0.0;0.0;0.0;Automated
BPI_Challenge_2015;create subcases content;subcases content;create;missing;0.573469877243042;False;False;9.0;4.0;1.0;7;0.002502592776299772;0.0;9.75919728405268e-05;168.64864864864856;Low Automatable User Task
BPI_Challenge_2015;create monitoring case oversight;monitoring case oversight;create;missing;0.7564176917076111;False;False;2.0;4.0;1.0;5;0.002322225729359249;0.0;0.0002252122450166003;317.7704169046263;Low Automatable User Task
BPI_Challenge_2015;register receipt updated plan;receipt updated plan;register;missing;0.5971442461013794;True;True;1.0;1.0;1.0;1;2.2545880867565496e-05;15318.53;7.98592715660681e-05;0.0;Low Automatable User Task
BPI_Challenge_2015;phase updated plan received;phase updated plan;received;missing;0.5971442461013794;True;True;1.0;1.0;1.0;1;2.2545880867565496e-05;0.0;0.0;0.0;Automated
BPI_Challenge_2015;partly permit application;application;permit;missing;1.0;False;False;3.0;3.0;1.0;3;9.018352347026198e-05;25;1.0426492824842608e-09;0.024999999999999998;Physical or Cognitive Task task
BPI_Challenge_2015;enter senddate party permitted;senddate party permitted;enter;missing;1.0;False;False;4.0;3.0;1.0;3;9.018352347026198e-05;0.0;1.7115087971979137e-07;8.2075;High Automatable User Task
BPI_Challenge_2015;objection as main case;as main case;objection;missing;1.0;True;True;1.0;1.0;1.0;1;2.2545880867565496e-05;0.0;0.0;0.0;Low Automatable User Task
BPI_Challenge_2015;more objections;more objections;missing;missing;0.6024184226989746;True;True;1.0;1.0;1.0;1;2.2545880867565496e-05;1440.0;7.507074833886677e-06;0.0;Physical or Cognitive Task task
BPI_Challenge_2015;relate objections;objections;relate;missing;0.6024184226989746;True;True;1.0;1.0;1.0;1;2.2545880867565496e-05;0.0;0.0;0.0;Automated
BPI_Challenge_2015;environmental permit decision suspended;environmental permit decision;suspended;missing;0.6472095251083374;False;True;0.0;1.0;1.0;1;2.2545880867565496e-05;119580.0;0.0006234000059973394;0.0;Physical or Cognitive Task task
BPI_Challenge_2015;mer required;mer;required;missing;0.5550134181976318;True;False;1.0;2.0;1.0;5;0.00040582585561617894;0.0;1.157252078368518e-05;123.32388888888889;Physical or Cognitive Task task
BPI_Challenge_2015;phase draft decision sent;phase draft decision;sent;missing;0.6117990016937256;False;False;3.0;4.0;1.0;3;9.018352347026198e-05;0.0;0.0;0.0;High Automatable User Task
BPI_Challenge_2015;create forwarding copy;forwarding copy;create;missing;1.0000001192092896;True;True;1.0;1.0;1.0;1;2.2545880867565496e-05;0.0;0.0;0.0;Automated
BPI_Challenge_2015;send send confirmation competent authority;confirmation;send send;missing;0.686505913734436;False;False;2.0;2.0;1.0;2;4.509176173513099e-05;0.01;1.0426492824842607e-10;0.01;Automated
BPI_Challenge_2015;phase forwarded to competent authority;phase;forwarded;missing;0.6754818558692932;True;True;1.0;1.0;1.0;1;2.2545880867565496e-05;0.0;0.0;0.0;Automated
BPI_Challenge_2015;request to competent authority;competent;request;missing;0.6754818558692932;False;False;2.0;3.0;1.0;3;6.763764260269648e-05;0.05;5.2775361671792825e-05;3374.3900002469545;Low Automatable User Task
BPI_Challenge_2015;enter senddate letter to competent authority;senddate letter;enter;missing;1.0;True;False;1.0;2.0;1.0;1;6.763764260269648e-05;0.0;4.561069286227398e-06;291.6333333333333;High Automatable User Task
BPI_Challenge_2015;reception through olo;olo;reception;missing;0.6560545563697815;False;False;4.0;5.0;1.0;4;0.0033367903683996884;0.05;0.003631161409995846;979.529314613454;Physical or Cognitive Task task
BPI_Challenge_2015;regular procedure applies;regular procedure;applies;missing;1.0;False;False;2.0;3.0;1.146341463414634;4;0.0010596564007755783;0.03;6.077654800064876e-06;12.0332315908309;Physical or Cognitive Task task
BPI_Challenge_2015;decided on draft decision environmental permit;draft decision environmental permit;decided;missing;1.0;False;False;3.0;4.0;1.2380952380952381;3;0.001172385805113405;0.2;5.06831816215599e-05;177.42667474996477;Physical or Cognitive Task task
BPI_Challenge_2015;decision procedure term extension;decision procedure term;extension;missing;1.0;False;False;5.0;5.0;1.0;5;0.0008567434729674885;0.1;0.00013902815863805443;698.1619117594371;Physical or Cognitive Task task
BPI_Challenge_2015;enter objectionterm;objectionterm;enter;missing;1.0;True;False;1.0;2.0;1.0;2;0.00011272940433782747;0.08;3.5450075604464863e-09;0.03225;High Automatable User Task
BPI_Challenge_2015;objection to extension procedure term receptive;extension procedure term receptive;objection;missing;1.0;True;False;1.0;3.0;1.0;2;0.00011272940433782747;0.15;0.00011009693487753765;4223.453005052397;Physical or Cognitive Task task
BPI_Challenge_2015;decision extension procedure term irrevocable;decision extension procedure term;irrevocable;missing;1.0;False;True;3.0;1.0;1.0;2;0.00011272940433782747;0.03;9.383843542358345e-10;0.0034999999999999996;Physical or Cognitive Task task
BPI_Challenge_2015;no permit required for application;permit application;required;missing;1.0;True;True;1.0;1.0;1.0;3;0.0005636470216891372;0.03;4.066332201688618e-09;0.0005376068376068376;Low Automatable User Task
BPI_Challenge_2015;register date decision terminate on request;date decision terminate request;register;missing;1.0;False;False;0.0;2.0;1.0;3;0.00013527528520539296;0.0;4.504244900332006e-05;1439.9999999999998;Low Automatable User Task
BPI_Challenge_2015;enter senddate confirmation request;senddate confirmation request;enter;missing;1.0;False;True;3.0;1.0;1.0;3;0.00013527528520539296;0.0;5.254952383720673e-05;692.5714285714286;High Automatable User Task
BPI_Challenge_2015;create decision terminate on request;decision terminate request;create;missing;1.0;False;False;2.0;2.0;1.0;3;0.00013527528520539296;0.25;2.2291841659513492e-07;6.360871531025883;Low Automatable User Task
BPI_Challenge_2015;decision terminate on request;decision request;terminate;missing;1.0;False;False;3.0;2.0;1.0;3;0.00013527528520539296;125;4.4833919146823206e-09;0.002263565891472867;Physical or Cognitive Task task
BPI_Challenge_2015;stop process after terminate on request;process terminate request;stop;missing;1.0;False;True;2.0;1.0;1.0;2;6.763764260269648e-05;0.0;0.0;0.0;Automated
BPI_Challenge_2015;detailed procedure applies;detailed procedure;applies;missing;1.0;False;False;2.0;2.0;1.25;3;0.00011272940433782747;0.03;1.3033116031053258e-09;0.012599999999999997;Physical or Cognitive Task task
BPI_Challenge_2015;term perspective on draft decision;term perspective draft decision;missing;missing;1.0;False;True;3.0;1.0;1.0;3;0.0002480046895432204;0.1;5.9431009101602865e-09;0.0012854864433811798;Physical or Cognitive Task task
BPI_Challenge_2015;decision permanently suspended;decision;suspended;missing;0.5359474420547485;False;True;3.0;1.0;1.0;4;0.00033818821301348246;0.03;6.44826448752391e-07;3.134964346349745;Physical or Cognitive Task task
BPI_Challenge_2015;enter objection term permanent suspension;objection term permanent suspension;enter;missing;1.0;True;True;1.0;1.0;1.0;1;2.2545880867565496e-05;179.87;9.377066322022199e-07;0.0;High Automatable User Task
BPI_Challenge_2015;stop procedure after permanent suspension;procedure after permanent suspension;stop;missing;1.0;False;False;3.0;3.0;1.0;4;0.00022545880867565495;0.09;6.8814852643961196e-09;0.016646464646464652;Automated
BPI_Challenge_2015;treat subcases reassessment plan;subcases reassessment plan;treat;missing;0.6459313631057739;False;False;2.0;2.0;1.0;1;0.00011272940433782747;0.02;4.1705971299370426e-10;1;Physical or Cognitive Task task
BPI_Challenge_2015;subcases reassessment plan completed;subcases reassessment plan;completed;missing;0.6459313631057739;True;False;1.0;2.0;1.0;1;0.00011272940433782747;0.02;4.691921771179174e-10;0.0013333333333333333;Low Automatable User Task
BPI_Challenge_2015;ground for refusal after reassessment plan;ground reassessment plan;refusal;missing;0.6590256094932556;True;False;1.0;2.0;1.0;1;0.00011272940433782747;0.05;1.981033636720095e-09;0.026000000000000013;Physical or Cognitive Task task
BPI_Challenge_2015;enter senddate request termination;senddate request termination;enter;missing;1.0;False;False;3.0;2.0;1.0;2;0.00040582585561617894;0.0;1.5639739237263912e-09;0.0016470588235294114;High Automatable User Task
BPI_Challenge_2015;message terminate request;message request;terminate;missing;1.0;False;False;2.0;3.0;1.0;2;0.00040582585561617894;25;2.4220742832109376e-07;2.356284441743406;High Automatable User Task
BPI_Challenge_2015;create letter no permit or only notification required;letter no permit or only notification required;create;missing;1.0;True;False;1.0;2.0;1.0;3;6.763764260269648e-05;0.03;7.819869618631955e-10;26;High Automatable User Task
BPI_Challenge_2015;enter senddate letter no permit or only notification required;senddate letter no permit notification required;enter;missing;1.0;False;False;2.0;2.0;1.0;3;6.763764260269648e-05;0.8;0.00022521641561373026;14399.466681481206;High Automatable User Task
BPI_Challenge_2015;phase only notification required;phase notification;required;missing;0.6128104329109192;False;True;2.0;1.0;1.0;2;4.509176173513099e-05;0.08499999999999999;8.862518901116215e-10;0.014411764705882353;Automated
BPI_Challenge_2015;mesage request vvgb;request vvgb;mesage;missing;1.0;False;False;2.0;2.0;1.0;1;4.509176173513099e-05;35;3.649272488694913e-10;35;High Automatable User Task
BPI_Challenge_2015;cancel bag objects research;bag objects research;cancel;missing;0.8480201363563538;True;True;1.0;1.0;1.0;1;2.2545880867565496e-05;0.0;0.0;0.0;Low Automatable User Task
BPI_Challenge_2015;send message olo status additions required;message olo status additions required;send;missing;1.0;False;False;2.0;2.0;1.0;2;0.00011272940433782747;0.07;-2.3459608855895864e-09;-0.5898888888888891;High Automatable User Task
BPI_Challenge_2015;enter senddate letter to stakeholders;senddate letter;enter;missing;1.0;True;True;1.0;1.0;1.0;1;2.2545880867565496e-05;12417.18;6.473381908738955e-05;0.0;High Automatable User Task
BPI_Challenge_2015;forward transcript to stakeholders;transcript;forward;missing;0.6754818558692932;True;True;1.0;1.0;1.0;1;2.2545880867565496e-05;0.13;6.777220336147694e-10;0.0;Low Automatable User Task
BPI_Challenge_2015;message change competent authority;message;change;competent authority;1.0;True;True;1.0;1.0;1.0;1;2.2545880867565496e-05;0.0;0.0;0.0;Low Automatable User Task
BPI_Challenge_2015;receive request extension;request extension;receive;missing;0.5542856454849243;True;True;1.0;1.0;1.0;1;2.2545880867565496e-05;2.83;1.4753487347152289e-08;0.0;Automated
BPI_Challenge_2015;extension not allowed;extension;not allowed;missing;0.6332452297210693;True;True;1.0;1.0;1.0;1;2.2545880867565496e-05;0.07;3.649272488694913e-10;0.0;Low Automatable User Task
BPI_Challenge_2015;stop suspended completeness subcases;suspended completeness subcases;stop;missing;0.588782012462616;True;True;1.0;1.0;1.0;1;2.2545880867565496e-05;0.03;1.563973923726391e-10;0.0;Low Automatable User Task
BPI_Challenge_2015;phase concept decision ready;concept decision;phase ready;missing;0.5989518761634827;True;True;1.0;1.0;1.0;1;2.2545880867565496e-05;0.0;0.0;0.0;Automated
BPI_Challenge_2017;create application;application;create;missing;1.0;False;False;2.0;0.0;1.0;110;0.03060915880470328;-1.0;-4.204485369629554e-05;0.0;Low Automatable User Task
BPI_Challenge_2017;application concept;application concept;missing;missing;0.5843467712402344;True;True;1.0;1.0;1.0;111;0.030607758632755305;0.0;6.154500335215488e-10;1.0286546223830873e-06;Low Automatable User Task
BPI_Challenge_2017;application accepted;application;accepted;missing;0.5843467712402344;True;False;1.0;2.0;1.0;110;0.029571631396335698;8.12;0.019523635056043247;0.2775218144969852;Low Automatable User Task
BPI_Challenge_2017;create offer;offer;create;missing;1.0;True;True;1.0;1.0;1.0;109;0.029571631396335698;3.08;0.0035355796349011317;0.4729943651638367;Low Automatable User Task
BPI_Challenge_2017;offer created;offer;created;missing;1.0;True;True;1.0;1.0;1.0;109;0.029571631396335698;0.02;6.752833164678233e-07;2.8340342503639144e-07;Low Automatable User Task
BPI_Challenge_2017;offer sent mail and online;offer mail online;sent;missing;1.0000001192092896;False;False;0.0;0.0;1.0;111;0.029571631396335698;0.59;0.0010055563837787396;0.389161062011169;Physical or Cognitive Task task
BPI_Challenge_2017;w complete application;w application;complete;missing;1.0;False;False;2.0;2.0;4.034948081057591;122;0.12350636658198437;0.09;0.0651206900001573;0.05113837079350404;Low Automatable User Task
BPI_Challenge_2017;w call after offers;w offers;call;missing;0.6590256094932556;True;True;1.0;1.0;6.030876904075751;144;0.18460006888896585;0.8;0.5953130519632693;0.08493334657032442;Physical or Cognitive Task task
BPI_Challenge_2017;application complete;application;complete;missing;0.5843467712402344;False;False;0.0;0.0;1.0;113;0.030011285385851467;0.0;0.0;0.0;Low Automatable User Task
BPI_Challenge_2017;w validate application;w application;validate;missing;1.0;False;False;2.0;4.0;9.5741274415626;133;0.293055987276147;0.86;0.27972589360666633;0.05406715342488869;Physical or Cognitive Task task
BPI_Challenge_2017;application validating;application;validating;missing;0.5843467712402344;True;False;1.0;0.0;1.765384087477696;127;0.05402703451982296;0.01;6.115650051848373e-07;3.401498498175187e-07;Automated
BPI_Challenge_2017;offer returned;offer;returned;missing;1.0;True;True;1.0;1.0;1.0131378989166135;42;0.028937353506999768;0.29;5.138836607864342e-05;0.028818919236936382;Physical or Cognitive Task task
BPI_Challenge_2017;offer accepted;offer;accepted;missing;1.0;True;True;1.0;1.0;1.0;37;0.01719271126494606;98.71;0.024698940713395547;0.35034422381034985;Physical or Cognitive Task task
BPI_Challenge_2017;application pending;application;pending;missing;0.5843467712402344;True;True;1.0;1.0;1.0;37;0.01719271126494606;0.0;3.0772501676077424e-10;1.4242522905144414e-06;Automated
BPI_Challenge_2017;application submitted;application;submitted;missing;0.5843467712402344;True;True;1.0;1.0;1.0;1;0.01866429197505645;0.0;1.2857135856536574e-07;1.248251978733078e-06;Low Automatable User Task
BPI_Challenge_2017;w handle leads;w leads;handle;missing;0.5028931498527527;True;True;1.0;1.0;2.3006001500375093;87;0.04293907291814939;0.57;0.0016471963934236993;0.036308025123364784;Low Automatable User Task
BPI_Challenge_2017;application denied;application;denied;missing;0.5843467712402344;True;True;1.0;1.0;1.0;37;0.004595364310737684;43415;0.009418696143099316;1.5460465571553899;Physical or Cognitive Task task
BPI_Challenge_2017;offer refused;offer;refused;missing;1.0;True;True;1.0;1.0;1.2565508836075563;37;0.005774309085155479;0.0;2.5002657611812905e-10;8.014892137646601e-06;Physical or Cognitive Task task
BPI_Challenge_2018;mail income;income;mail;missing;1.0000001192092896;False;False;5.0;3.0;1.0;1;0.017423772981838257;-1.0;0.007975040975313007;1.318024366744786;Automated
BPI_Challenge_2018;mail valid;missing;mail valid;missing;1.0000001192092896;False;False;4.0;2.0;1.6966307523739956;1;0.029561709063432935;0.0;0.014370630801644654;0.3258666091277705;Low Automatable User Task
BPI_Challenge_2018;initialize;missing;initialize;missing;0.7384896278381348;False;False;2.0;7.0;4.681275536990116;100;0.081567344107931;28854.45;0.35364871870565046;0.17347653157116363;Automated
BPI_Challenge_2018;begin editing;missing;begin editing;missing;0.6174197793006897;True;False;1.0;9.0;9.065100778378872;30;0.15795186348449455;2431.92;0.11125690671964891;0.13720735138472875;High Automatable User Task
BPI_Challenge_2018;finish editing;missing;finish editing;missing;0.6174197793006897;False;False;11.0;0.0;10.409116848136227;147;0.1813702289262067;0.03;0.012012297719682907;0.455962232692859;High Automatable User Task
BPI_Challenge_2018;save;missing;save;missing;0.5171647071838379;False;False;4.0;0.0;9.725047968492275;142;0.11490510550643208;2.08;0.15096604906827218;0.7934798640699178;High Automatable User Task
BPI_Challenge_2018;insert document;insert document;missing;missing;1.0;False;False;2.0;8.0;2.1421220541319337;130;0.03311503237922942;1634.78;0.08922941064417388;3.684566772775822;Physical or Cognitive Task task
BPI_Challenge_2018;performed;missing;performed;missing;0.5248803496360779;False;False;10.0;2.0;1.7517293336072872;33;0.030518250654485872;0.0;0.05469996487633087;0.5435307127096453;Automated
BPI_Challenge_2018;calculate;missing;calculate;missing;0.5266119837760925;False;False;5.0;2.0;10.640302221004816;122;0.18539844232697425;0.57;0.0647408197074691;0.0442797488067313;Automated
BPI_Challenge_2018;decide;missing;decide;missing;0.5441063642501831;False;True;7.0;1.0;2.0024660912453762;59;0.03487936439508555;1149.9450000000002;0.005677132372610725;0.020473652540824568;Physical or Cognitive Task task
BPI_Challenge_2018;begin payment;payment;begin;missing;0.6281129121780396;False;False;6.0;4.0;1.8341070734328904;2;0.031897977381916374;1413.74;0.016674775865955904;0.12612259140475485;Low Automatable User Task
BPI_Challenge_2018;abort payment;payment;abort;missing;0.6281129121780396;False;False;3.0;0.0;1.287613111553336;2;0.013639368308689717;1337.93;0.0031908989428361596;0.05072005746962774;Low Automatable User Task
BPI_Challenge_2018;finish payment;payment;finish;missing;0.6281129121780396;False;False;10.0;2.0;1.0499988563848037;2;0.01825860907319367;23434.97;0.08795730726488231;0.4868167866963511;Low Automatable User Task
BPI_Challenge_2018;revoke decision;decision;revoke;missing;0.5359474420547485;False;False;6.0;4.0;1.0588518358115586;67;0.008751659530056062;5681495;0.005407859044085322;0.4447709091020163;Physical or Cognitive Task task
BPI_Challenge_2018;check;missing;check;missing;0.7834091782569885;False;False;3.0;8.0;2.127779517694958;90;0.005404360556917587;0.4;0.00594063303779996;4.6054971808643765;Low Automatable User Task
BPI_Challenge_2018;remove document;document;remove;missing;1.0;False;False;3.0;4.0;1.7358931552587646;75;0.0020678003043434106;0.33;0.00030088180669857325;30.35148766778546;Physical or Cognitive Task task
BPI_Challenge_2018;plan;missing;plan;missing;0.5971442461013794;True;False;1.0;11.0;1.8019053876478317;40;0.0021815511962534418;0.0;0.0008842047874034407;8.691667371721167;Physical or Cognitive Task task
BPI_Challenge_2018;finish preparations;preparations;finish;missing;0.562317967414856;True;False;1.0;5.0;4.346052631578948;41;0.005254813929790418;0.24;0.0015747985892530041;1.6893619488473801;Physical or Cognitive Task task
BPI_Challenge_2018;begin preparations;preparations;begin;missing;0.5723958611488342;False;False;7.0;0.0;4.346824613359658;40;0.005254018469009228;0.0;1.2989712652438061e-05;0.8153998740303157;Low Automatable User Task
BPI_Challenge_2018;prepare external;external;prepare;missing;0.5563030242919922;False;False;10.0;0.0;4.344291426032874;13;0.003889405496475153;0.0;1.8204041558707936e-06;0.5704621694336816;Physical or Cognitive Task task
BPI_Challenge_2018;abort external;external;abort;missing;0.5563030242919922;True;False;1.0;3.0;3.349644128113879;12;0.0029949098464524333;766815;0.0015158331632359313;3.2243240112584473;Physical or Cognitive Task task
BPI_Challenge_2018;prepare offline;missing;prepare;missing;0.572328507900238;False;False;7.0;2.0;1.1641025641025642;33;0.0008125631894159599;34.5;0.00013298564087406634;10.65555638648248;Physical or Cognitive Task task
BPI_Challenge_2018;performed offline;missing;performed;missing;0.572328507900238;False;True;3.0;1.0;1.0542857142857143;33;0.0007338125719394659;2.53;5.951987006422358e-05;5.56777565689845;Physical or Cognitive Task task
BPI_Challenge_2018;withdraw;missing;withdraw;missing;0.46790382266044617;True;True;1.0;1.0;1.4272076372315037;44;0.00023784277399447763;235;0.0002559222574116247;267.38789005711146;Low Automatable User Task
BPI_Challenge_2018;revoke withdrawal;withdrawal;revoke;missing;0.49778446555137634;False;False;2.0;5.0;1.2087378640776698;29;9.903486743248373e-05;0.39;0.0003466655036117534;395.3735961486809;Low Automatable User Task
BPI_Challenge_2018;begin admissibility check;admissibility check;begin;missing;0.7834091782569885;False;False;0.0;8.0;2.4;44;0.0007684151159821396;2.5599999999999996;0.0024958541490221224;85.91982922999613;High Automatable User Task
BPI_Challenge_2018;check admissibility;admissibility;check;missing;0.7834091782569885;False;False;6.0;0.0;2.300124533001245;43;0.000734608032722102;0.09;2.3167215092364723e-05;52.988530906713756;High Automatable User Task
BPI_Challenge_2018;approve;missing;approve;missing;0.46590906381607056;True;False;1.0;5.0;1.7241379310344827;35;0.00035795735216559844;0.17;9.709659227906162e-05;177.38059529472045;Physical or Cognitive Task task
BPI_Challenge_2018;take original document;original document;take;missing;1.0;False;False;3.0;5.0;1.018058690744921;4;0.0003587528129481911;6084.5;0.0004063499069441647;37.98353497046627;Physical or Cognitive Task task
BPI_Challenge_2018;refuse;missing;refuse;missing;0.5746904611587524;False;False;4.0;4.0;1.52734375;32;0.00015551258299639032;0.15;7.701540445175004e-05;287.40364599371964;Physical or Cognitive Task task
BPI_Challenge_2018;begin editing from refused;missing;begin editing;missing;0.6174197793006897;False;False;3.0;0.0;1.7058823529411764;30;8.073926943290799e-05;0.35;3.618178441162457e-05;870.3614051249649;High Automatable User Task
